,C,X,D,L,N,O,P,S,T,E,Y
60,0.3755296385409845,352.2485349641119,1984.760857360259,3314.006377467693,1.7694371290456852,3.0017073369904863,8.085510210488353,35.50268317292329,2262.8916501518065,21.331001606939957,15.029365704242313
61,0.39486844740623056,369.8115675299163,1959.1329064802974,1950.529495970044,1.5008360794306401,2.8131898627984113,8.121791791796152,35.03836793433457,2220.566499791714,16.812516357209212,8.305965082726845
62,0.3688689612878078,436.3399140338569,2099.4986201908378,2018.9072734146011,-0.06667451392220425,3.8481370007982867,8.025861543463172,37.58144834511156,2444.901909217344,27.20336914863107,-2.9539013411022257
63,0.37309345638619695,432.0864306522016,1938.8318430735985,2902.4115825058416,0.10328100103580573,2.7900206769755562,8.015130291062128,34.670562753833146,2185.9463255610135,23.14391590113697,14.576784655003047
64,0.39692113677098634,320.50946084480523,2064.3251918248334,622.2203748924921,0.7911774735158434,3.478850946526053,8.08911832785886,36.94419260585095,2390.7190965001505,19.333226952862987,-1.337966782448125
65,0.3851630717377825,370.07960651279194,2001.3626583312116,1456.87555397206,-0.24374857140947548,3.20629986791466,8.086611150034912,35.80346684520891,2289.4821357587475,21.85911950436415,9.193152445948598
66,0.35489523479964774,505.3292822108337,2038.9045767071434,3362.4919344274726,1.4684402447295302,3.5855086838285444,7.974580821116618,36.48363377971901,2346.814298162937,29.755391134795083,2.7439985770562796
67,0.37286941634329135,382.30488208736,2061.5382596177706,2927.955073823904,2.4342099402781474,3.57132487453544,8.06962472412593,36.89370027040384,2384.8051774754294,23.57168301717507,2.076691617083734
68,0.39327061325920976,339.8390245845557,2041.6936035006488,831.4530588541116,3.230884334583441,3.39808948077429,8.131437954031718,36.53416406390452,2354.772349088939,20.72462863625209,6.550344233938835
69,0.3804790915008974,484.3457171310251,1918.1361250766424,1671.2762598982167,2.017603407942815,2.6997100685774185,7.935342561291049,34.29560740588003,2154.115642017361,23.63709902139436,8.982854078414269
70,0.37073115180663774,431.81369784032034,1947.1021627521932,3148.320315453681,-0.17816690825155576,2.843562001686331,8.000742863792759,34.8204005412067,2200.2544164317496,23.432686746283206,12.910317486527893
71,0.3769888100585944,384.349821514093,2012.166334581573,2181.8131674250076,-0.7075788426614951,3.2249280572045556,8.069307895139346,35.99920280316035,2304.0862018199305,23.278076882827662,10.34256671927279
72,0.375332195590138,488.0090416032148,1986.6242165259443,1960.0350067230502,1.8764328785239677,3.120174577699012,7.96073715051209,35.53644264357485,2263.16847787325,24.9982658157837,2.573428112519094
73,0.38237890923158924,439.6634509962773,1972.8670584968315,1289.5117764092206,1.372551279271756,3.0137794791173866,7.992024304743703,35.2871968828619,2241.6944355717474,23.73938884085563,7.97820602263344
74,0.3540411662819599,532.8716698231156,2002.0852783343298,3288.4535486274162,-0.10998069512467479,3.3227983150475118,7.958013651437261,35.81655893675881,2287.545055045468,30.034567258781433,7.302317698095145
75,0.35722352776154165,452.6677854402241,1997.4604309904234,4467.2916074438635,2.7177381273176415,3.2062171667710238,7.976249551771243,35.73276811368519,2280.541867967425,26.089663434553582,7.382651983633706
76,0.3799163199913413,396.35807887993536,2150.9595157689864,753.5070161649137,-1.4741217354371225,4.161269959824542,8.01714463367006,38.51379280449788,2528.8279551818378,25.687612753691923,-13.568530472694032
77,0.3603388346475156,462.51796555347795,1973.750753977805,4262.501502352026,1.231709390852503,3.0967783760442855,8.01365315253368,35.30320726465207,2245.118244799106,25.074054292884632,9.09878644580182
78,0.37631206060235867,363.2885469924972,2098.2404375938104,2172.172913660592,1.971754954201232,3.7851228794197005,8.078646153179378,37.558653180743434,2444.299027817682,24.047320987677345,-0.4090582968610277
79,0.3792318088249578,345.82298143282827,2092.8087395666116,1248.9670901360987,1.110274123483731,3.7960211470659977,8.056201225431566,37.460244214015916,2436.934794019217,25.113248627200626,2.139782628895602
80,0.3702831776679427,410.47800849575964,2000.316208795651,3447.352136265896,0.02956060049777509,3.157091099169127,8.048019351235077,35.7845077615096,2286.2524420532213,22.867591499307025,7.541589587809943
81,0.37714296468817193,287.43709886273786,2110.4077621991246,3505.7707791237417,2.8342061044174756,3.827327961721943,8.165259967675512,37.779095082382945,2461.960582626922,20.33662856762949,0.0084947075270408
82,0.36659608798052634,359.72152782156076,2065.9509307035223,4345.059363556973,2.5338794178281456,3.576766080486999,8.072857340439498,36.97364698317815,2392.0758337403136,22.471860432551676,0.8458032684138912
83,0.38162986388818515,437.92268967234025,2039.115937715792,1108.469584376655,-1.475800672712641,3.424582516966703,8.023066355256063,36.48746311970872,2348.8252827056967,24.037815643256753,-0.722401832458166
84,0.3588106752320709,492.0038956034336,1906.3256036660193,4690.545840640875,2.0237192883406507,2.66063263656766,7.9764110560305275,34.08162989779457,2135.1513339169337,24.720209145981766,15.394043678651578
85,0.36947533384791953,336.3145725347385,2089.342802457304,3153.069400309121,-0.5225010984508216,3.7387803281068535,8.068218745795125,37.39744998503602,2430.8593946792694,23.884487297608064,1.6097747541520697
86,0.3671946348899598,480.0826292992928,1978.163960506321,2081.3408920760417,-1.4768219841574464,3.0736718330686705,7.919837498825736,35.38316367832818,2249.914967308072,27.49408306127345,8.49020606881363
87,0.3919239976951538,326.05011506575687,2085.3815744634103,1164.1329974164007,3.5130879842916443,3.6575666558005806,8.083689955325493,37.325682307249224,2422.916566645531,20.458441793711764,-3.588604777897997
88,0.37776916322548504,439.8799697930785,2093.187102042807,1410.7277343206742,-0.513637334746301,3.7742766318315453,8.07102572382262,37.46709920855803,2436.66862025202,25.017227153538915,-4.4258832811160636
89,0.3336473007962303,398.07625288222465,2054.993625692249,8230.521759592426,1.1187268132566666,3.571542620541544,8.043747055510066,36.775127651124315,2374.9423030243515,25.732035553045637,5.064147470856187
90,0.3791119775675035,415.94512975682295,1924.5149339696316,1991.5495037372257,-1.4750007966307028,2.680376285857642,7.979855897261871,34.411175684707025,2162.887179531518,22.761718167798524,15.247247735953477
91,0.37276869351345876,439.64808693060917,1973.1791541392229,3185.2453440897066,-0.0723964385408924,2.985704071761306,8.11753537644856,35.292851285874384,2243.024840188579,22.50404941438649,13.66000921230497
92,0.3663333768680245,458.2881932583436,2120.961384561284,1039.6474921015347,1.0672650144498244,4.0796248575657135,7.998718786860064,37.97030068083338,2481.1380906891964,31.03549251719963,-1.9191459807918074
93,0.3660166179120034,438.0286234015984,2031.8607551037521,2920.379883081064,1.9600485114827522,3.451641884870545,7.995305013038213,36.35601711135274,2336.800412401502,26.36736123459447,3.7360254190668325
94,0.3841202258261071,435.57269319546316,2024.1152031582164,509.4884695539527,-0.3546199902881346,3.346677965548762,7.9868590585811745,36.21568682055276,2323.0425805034693,24.770368409880746,1.406445066282829
95,0.3728868500132053,357.8274569468394,2072.7698698251615,2505.7081373961278,2.131402060947088,3.6749633614430954,8.033047328724521,37.097189335823344,2403.3069546500105,24.6244799850492,1.6670438883193328
96,0.37028637066125925,505.81702815953435,1951.8470265033552,1747.2987562305466,-1.4749686050835755,2.9920266756182996,7.946899951210739,34.906365765465594,2209.0148920803376,27.085136482300747,9.344295841085696
97,0.35865938115000284,433.1015614646962,2026.2731403790538,4385.785363779737,-1.4754210968850658,3.328812632896726,7.988556078236145,36.254783318756836,2327.761476907959,24.983142394919657,2.705070549358903
98,0.35186169361081043,415.13094635334795,2071.9287280367307,4713.512390674205,-1.475845495995107,3.6648772960456824,8.049909558636717,37.08194992195013,2401.52065579775,26.954248040413958,4.676984357953933
99,0.3716393459199201,418.2727720514585,2049.8020152203944,1923.4647626864935,2.3236295837300522,3.550301988319313,8.016571046652167,36.68106847853616,2367.8630207728497,26.71146523703011,5.094587265234911
100,0.3783091221944074,382.6094871088862,2115.0053686124656,890.8823812246687,-0.3239937478063587,3.9667411268983606,8.016216771698454,37.86239236700575,2470.8408064296204,26.194082278373006,-5.464585830037017
101,0.38936372674025,416.41525955285346,1996.3019225021662,423.8221766740096,-0.6784055921354368,3.1311308912794487,8.03872556393959,35.71177879824395,2277.132573983088,22.753838896605306,6.723923593401213
102,0.35329463482395845,329.4042278778183,2053.974608625236,7076.912268644844,-0.12651700423982043,3.481957604868318,8.124506476812615,36.75666557607148,2375.997790525907,20.363810286164085,3.1407707427276184
103,0.36991318362868914,460.59447048139776,2001.7902186820122,1571.451003658296,-0.5766393099709288,3.281489334156015,7.974435208314841,35.81121318385389,2289.5402296028633,27.85873358478256,9.191147657002782
104,0.3277567951351506,432.3796396527577,2022.9828369899524,9445.355228565784,-0.7843739777765572,3.285191568209528,7.974744137427653,36.19517113944934,2320.9065271191375,24.660299595360932,2.194782311627278
105,0.37843417673749913,377.83627358220787,2060.4664064462086,1340.2479664605166,-0.246818587817367,3.544707799714407,7.96749669072423,36.874280935498106,2381.9473096406623,24.97156054376653,-0.1315033308587496
106,0.34878192379651596,443.10097558562205,2018.1423672489573,5958.288503614512,-0.4800636933357248,3.35874415865541,7.970398260373828,36.10747377054152,2315.15197119256,25.131136523684685,0.34914985405014054
107,0.38255082578144584,370.967506197006,2134.897829633829,518.7454237448483,-0.4563613075442738,4.090941260621397,8.04026008079015,38.2227946804218,2502.7564270142243,25.382849915227816,-8.682720083167876
108,0.3979519288114218,339.6200880599103,1988.327873980056,1260.8499586815005,-0.19243321257003862,2.9649336468421637,8.121428968019744,35.567308713241694,2267.5749219091895,17.051717472101018,6.995635346669515
109,0.38848354928432416,325.5979653012918,2171.653985033894,1355.7827412177576,0.5644821175491301,4.15328804365536,8.14632563307058,38.888725528507265,2563.0447296855114,20.880125089714696,-12.2545759503263
110,0.36372016520302236,397.4215498400867,2023.545209544068,3877.037128257778,-0.7849274544147959,3.3116841149820906,8.029229377946294,36.205359942598804,2323.126695123387,24.332008431906008,7.116488243144696
111,0.35865480286214946,450.53643680896533,1962.7074558218142,4168.874657586725,-1.4755396976528132,2.9794609284999303,7.9742856275852585,35.1031299489852,2226.5249302681527,25.55639611454061,11.713686497673704
112,0.33525239578489263,472.77552857353834,1999.5593424428932,7345.634192123311,-1.475797051912002,3.21106712667502,7.940358817650742,35.7707952105996,2284.7353697781405,26.946588987985574,5.087171978856013
113,0.3748881164354033,392.5734909326688,2097.009825986418,1102.676744413931,-0.03461869210896806,3.867874962246771,8.03171456166516,37.53635753468212,2441.9880659141177,27.112518837204338,0.2289186054294936
114,0.3533218943386527,456.59007645043897,2044.9919206918084,4105.795330681119,3.0872400565212987,3.543199679699961,7.931541291806134,36.593921433533005,2357.250082595456,28.732421199266597,2.2202496817900133
115,0.3950881554778531,275.2040044328864,2113.025636567365,1268.0688031953623,-1.4768358795272805,3.804178720613011,8.162989104909519,37.82652450690378,2468.3918779226046,18.005505453148324,-5.741039463898263
116,0.37493700801704,473.23704258545825,2034.3289247646926,618.6069032441033,-0.7609642291564164,3.481026710718987,7.9623269399552825,36.40073425594088,2339.125199377046,28.242068584580956,2.8219477707701475
117,0.36449712221997743,375.4579387400949,2035.9179154795572,3831.5921773806967,-0.36843874725815495,3.4215734690169213,8.006305233879987,36.429522847207636,2343.798440287816,24.199509248020252,3.939059370004277
118,0.3918071394375855,322.1335148854236,2005.221774150364,1010.9100236997656,-0.28021295208835084,3.1193618292244145,8.07094370336798,35.873384502328825,2293.3989912119782,20.257165272253893,9.862470326712234
119,0.3829177296947946,349.2623773900927,2000.726127344456,1633.7981174565098,3.4410730192388277,3.1906419150909904,8.05914492319245,35.791934474229706,2287.1177757811,22.964248664289418,13.085467483936085
120,0.37797949705164896,384.63351737462375,2064.5110882618683,1494.7366687443996,0.1434856778001532,3.5815697883367448,8.063551239666051,36.94756059063128,2390.38720722891,24.821461838867492,4.499019536173638
121,0.3879994668961793,286.327321369672,2155.378795818786,1642.4876568993873,-0.859956409631534,4.090684859328993,8.171422315310084,38.593859255394555,2535.752705117461,20.081324427085804,-8.031269402250878
122,0.332849088085867,366.51260875362317,2161.930390700086,7776.855290238514,-1.4741728151438995,4.241795258084755,8.077119300617621,38.71255799001817,2547.599688094403,26.81310014235358,-5.999460256466835
123,0.35429118173119456,444.4628425552459,2018.5833950137342,4535.370254585517,0.9963294798607862,3.3873094221655236,7.988893325154997,36.11546410549985,2314.6684376211115,26.836434603297146,5.800971610288876
124,0.3727613968375378,405.0131061712704,2021.1142871294164,2764.418898657473,-1.474886889418126,3.3138701147712744,8.023198980015689,36.16131762621399,2319.030685599948,23.373934699354024,3.172780003393003
125,0.38316383010158017,383.3216282445114,2069.1245711952615,696.9546811905047,2.0530368435392736,3.649163162549692,8.052045725024495,37.031145518625586,2397.018890172666,25.090206905542026,2.9326194289222407
126,0.36731455264157065,454.46896161969056,2015.9945244957544,2955.930717568059,-0.16585937410194176,3.3380697791298117,8.028086538343839,36.06856015918509,2311.1216226006013,25.36620767822801,4.672757918892304
127,0.35038284181798274,457.8364998304077,1967.501905366505,5800.355383597908,-0.7004618021383822,3.0553866487836188,7.957871905181582,35.189993545480746,2233.2119223862933,24.841634702481596,5.901153133560474
128,0.3656708184231304,427.41469388301806,2002.9099241427614,4014.76974194254,1.8927160682525732,3.2186306431602545,8.044605613456378,35.83149948417466,2289.861645418464,23.617212580052378,6.584193500914166
129,0.3780032560684467,429.1031844449839,2055.9706894193523,1547.5587876526338,1.179467394818172,3.5097408613065944,8.076493046670594,36.79282963516865,2374.524342160641,24.850921883652543,3.9603824578663063
130,0.3574783512231402,478.55690102425336,1984.1829627366917,4297.067993995248,4.005199027096744,3.086298956693104,7.97610145890769,35.492213148172674,2259.8114422772596,26.65363285272752,10.383531517691083
131,0.3814045344120312,441.61482737708906,1986.7354275069622,1014.0088625661443,-0.45892597858538997,3.09603170475947,8.011375231845008,35.538457512162154,2263.9370774149393,24.555804536443397,8.975013554909427
132,0.36864131550105395,421.23588883550696,2052.9274542906237,1908.2083068069614,2.7046319107476444,3.6528720598814117,7.993808295427661,36.73769372315229,2370.9505434172574,28.067396074364424,4.370258028789459
133,0.381466687314602,398.7197601991024,2111.7734417950114,814.9044880224851,1.5410930590814127,3.923525924383449,8.051813084436324,37.803837827145095,2466.9652939626344,25.39896507674436,-5.192516118127249
134,0.38615022743364563,363.1097949444201,2084.4631146292013,792.8894843590749,-0.5637601748406496,3.7030154504579165,8.081130361810905,37.309042081151844,2421.9027578601313,23.141370986656035,-0.8488936037478798
135,0.38121566007797375,393.8985532837568,2103.231772154859,1117.6692572261643,1.6914435420101444,3.837155200332068,8.03403182593655,37.64908384796472,2452.5783368241505,24.73202910989287,-5.506167756264105
136,0.3758832128910067,471.65975204400996,1968.3832632009733,904.9361550745034,-0.596880710569085,3.06115684489311,7.982481196004324,35.20596157488387,2234.7763327140133,27.121579453972103,12.871504646003842
137,0.37084752589043496,409.068939721395,2034.5712276707307,2619.5959841502554,-0.4930381047869268,3.4298717143166733,8.045094073800062,36.40512418676894,2340.6952427499746,24.722622171791745,5.1058618176028245
138,0.35959854375556444,423.60375567657496,2051.4003545581095,4152.083706772769,-1.4747721730851395,3.524739044103663,8.077964902543883,36.710026443783285,2369.2115672751656,25.207243909724873,4.797236921394298
139,0.3322972710202974,531.1236210799366,1980.1351321593538,6846.378098220628,1.3163042844697201,3.264781770245841,7.896171782950996,35.418876445246774,2253.207492018482,29.97498090765737,4.823612309280975
140,0.3942567803494028,334.1676170633013,2029.810040732094,921.4956440381227,-0.21451810763712598,3.2543060889080393,8.089708832984766,36.318863226626895,2333.7112028534802,19.482579846034778,4.168476898241178
141,0.38353588837525365,426.19119185355015,2022.2448327450584,1086.2576344570914,1.9295875288695066,3.392564199978105,8.03267545900542,36.18180032339571,2322.59537098965,23.888333897821703,1.7827866540275579
142,0.3881792530088725,362.20796925150165,2043.1243764375713,686.9873487187583,-0.1328593225439823,3.4482449509159863,8.096537681661097,36.56008613940268,2356.624235426318,22.648527994402766,6.042003835668608
143,0.38793271827113335,450.764350117271,1960.2898367439366,698.994994867659,1.4211571659708415,2.9002006814852535,8.009665645647546,35.059328656239664,2220.8302997458936,22.98746295834896,9.295956696475328
144,0.36753811826047617,334.37504960689915,2087.799529475542,4738.3363705335105,-0.1567172992247424,3.699216422149424,8.120771779067624,37.3694896862946,2424.72570514242,20.57952226427605,-2.984228446211735
145,0.3831395472912349,372.7830346339869,2054.704701770408,905.3082861788026,2.7725731290478617,3.5398480087160364,8.080717153285475,36.76989306251705,2375.364526769801,24.675487673674617,7.719224667674272
